id;brand;model;first_reg;fuel;mileage_km;seller_type;swift;price;power_hp
12488;mercedes-benz;a 250;12-2020;2;35000;d;Automatic;35414;160
12489;mercedes-benz;cla 200;09-2020;d;55000;d;Automatic;36990;150
12490;mercedes-benz;a 250;12-2020;2;35000;d;Automatic;35414;160
12491;mercedes-benz;a 250;11-2020;2;20500;d;Automatic;39200;159
12492;mercedes-benz;a 45 amg;02-2020;b;53000;d;Automatic;49900;420
12493;mercedes-benz;a 180;04-2020;d;47000;d;Automatic;27900;116
12494;mercedes-benz;a 250;12-2020;2;35000;d;Automatic;35414;160
12495;mercedes-benz;a 250;12-2020;2;35000;d;Automatic;35414;160
12496;mercedes-benz;a 250;12-2020;2;35000;d;Automatic;35414;160
12497;mercedes-benz;200;03-2020;b;37505;d;Automatic;27900;163
12498;mercedes-benz;c 220;10-2020;d;7560;d;Automatic;38950;194
12499;mercedes-benz;a 180;07-2020;d;147000;p;Automatic;26000;116
12500;mercedes-benz;a 180;01-2020;d;38680;d;Automatic;27900;116
12501;mercedes-benz;a 180;08-2020;d;30000;p;Automatic;33000;116
12502;mercedes-benz;a 35 amg;10-2020;b;48000;d;Automatic;47500;306
12503;mercedes-benz;a 180;02-2020;d;80000;d;Automatic;34900;116
12504;mercedes-benz;a 250;11-2020;2;27000;d;Automatic;40700;159
12505;mercedes-benz;a 220;10-2020;b;15847;d;Automatic;37990;190
12506;mercedes-benz;a 220;10-2020;b;15847;d;Automatic;37990;190
12507;mercedes-benz;a 180;06-2020;d;78044;d;Automatic;23500;116
12508;mercedes-benz;a 200;01-2020;d;65000;d;Automatic;35499;150
12509;mercedes-benz;a 180;09-2020;d;47000;d;Automatic;26999;116
12510;mercedes-benz;a 200;08-2020;b;29000;p;Automatic;29200;163
12511;mercedes-benz;a 160;01-2020;b;20396;d;Manual;25500;109
12512;mercedes-benz;cla 200;02-2020;b;5000;d;Automatic;35000;163
12513;mercedes-benz;a 180;01-2020;d;52500;d;Automatic;27900;116
12514;mercedes-benz;a 180;01-2020;d;29700;d;Automatic;28500;116
12515;mercedes-benz;a 45 amg;05-2020;b;32700;d;Automatic;58900;421
12516;mercedes-benz;a 180;02-2020;d;80681;d;Automatic;27500;116
12517;mercedes-benz;a 180;10-2020;d;57000;p;Manual;29000;116
12518;mercedes-benz;a 180;07-2020;d;26364;d;Automatic;29900;116
12519;mercedes-benz;a 180;02-2020;d;37000;d;Automatic;28900;116
12520;mercedes-benz;a 180;01-2020;d;77296;d;Automatic;27900;116
12521;mercedes-benz;a 160;11-2020;b;18473;d;Manual;24800;109
12522;mercedes-benz;a 180;07-2020;d;82366;d;Automatic;23499;116
12523;mercedes-benz;a 250;10-2020;2;34729;d;Automatic;31199;160
12524;mercedes-benz;a 250;10-2020;2;34729;d;Automatic;31199;160
12525;mercedes-benz;a 250;10-2020;2;34729;d;Automatic;31199;160
12526;mercedes-benz;a 250;10-2020;2;34729;d;Automatic;31199;160
12527;mercedes-benz;a 250;10-2020;2;34729;d;Automatic;31199;160
12528;mercedes-benz;a 180;07-2020;d;82366;d;Automatic;23499;116
12529;mercedes-benz;a 180;07-2020;d;82366;d;Automatic;23499;116
12530;mercedes-benz;a 180;07-2020;d;82366;d;Automatic;23499;116
12531;mercedes-benz;a 180;07-2020;d;82366;d;Automatic;23499;116
12532;mercedes-benz;a 180;07-2020;d;82366;d;Automatic;23499;116
12533;mercedes-benz;a 180;10-2020;d;50000;d;Automatic;30990;116
12534;mercedes-benz;cla 200;01-2020;b;11000;d;Automatic;35900;163
12535;mercedes-benz;a 200;05-2020;b;14263;d;Automatic;36400;162
12536;mercedes-benz;a 200;12-2020;d;109723;d;Automatic;28400;150
12537;mercedes-benz;a 35 amg;11-2020;b;23185;d;Automatic;47900;306
12538;mercedes-benz;a 180;10-2020;d;50971;d;Automatic;26800;116
12539;mercedes-benz;a 200;11-2020;b;29285;d;Automatic;27990;163
12540;mercedes-benz;a 200;11-2020;b;29285;d;Automatic;27990;163
12541;mercedes-benz;a 180;07-2020;d;37000;d;Automatic;27999;116
12542;mercedes-benz;a 180;02-2020;d;99672;d;Automatic;26190;116
12543;mercedes-benz;a 35 amg;07-2020;b;47428;d;Automatic;44800;306
12544;mercedes-benz;a 180;02-2020;d;30137;d;Automatic;29400;116
12545;mercedes-benz;a 200;09-2020;d;23823;d;Automatic;36900;150
12546;mercedes-benz;cla 35 amg;06-2020;b;44500;d;Automatic;52600;306
12547;mercedes-benz;a 200;09-2020;b;29575;d;Automatic;37400;162
12548;mercedes-benz;a 200;11-2020;b;15000;p;Automatic;38500;163
12549;mercedes-benz;a 180;09-2020;b;31000;p;Manual;32000;136
12550;mercedes-benz;a 250;05-2020;2;38128;d;Automatic;41400;159
12551;mercedes-benz;a 180;09-2020;d;48830;d;Automatic;27400;116
12552;mercedes-benz;a 250;11-2020;2;47587;d;Automatic;40900;159
12553;mercedes-benz;a 45 amg;05-2020;b;12000;d;Automatic;68900;420
12554;mercedes-benz;a 220;03-2020;d;27379;d;Automatic;36500;190
12555;mercedes-benz;a 45 amg;07-2020;b;21382;d;Automatic;64950;420
12556;mercedes-benz;cla 200;11-2020;d;23775;d;Automatic;39980;150
12557;mercedes-benz;a 45 amg;12-2020;b;27000;d;Automatic;60000;500
12558;mercedes-benz;a 160;10-2020;b;25351;d;Manual;25900;109
12559;mercedes-benz;a 160;10-2020;b;25351;d;Manual;24400;109
12560;mercedes-benz;a 200;11-2020;d;80000;d;Automatic;35700;150
12561;mercedes-benz;s 350;01-2020;d;15000;d;Automatic;95000;286
12562;mercedes-benz;cla 180;01-2020;d;27104;d;Automatic;33000;116
12563;mercedes-benz;cla 180;01-2020;d;27104;d;Automatic;33000;116
12564;mercedes-benz;a 45 amg;08-2020;b;4000;p;Manual;71000;421
12565;mercedes-benz;a 180;03-2020;d;64055;d;Automatic;30400;116
12566;mercedes-benz;a 200;10-2020;d;53078;d;Automatic;37900;150
12567;mercedes-benz;a 180;08-2020;d;61335;d;Automatic;27600;116
12568;mercedes-benz;a 180;10-2020;d;30000;p;Manual;29000;116
12569;mercedes-benz;e 400;05-2020;d;110000;d;Automatic;44900;340
12570;mercedes-benz;e 220;03-2020;d;54600;d;Automatic;52600;194
12571;mercedes-benz;a 180;07-2020;d;60000;p;Manual;26500;116
12572;mercedes-benz;a 180;09-2020;b;36000;d;Manual;26600;136
12573;mercedes-benz;a 180;09-2020;d;23194;d;Automatic;34900;116
12574;mercedes-benz;cla 200;05-2020;d;51813;d;Automatic;38900;150
12575;mercedes-benz;a 250;12-2020;2;20200;d;Automatic;36490;160
12576;mercedes-benz;c 220;03-2020;d;50000;p;Manual;36800;194
12577;mercedes-benz;a 180;01-2020;b;12500;p;Manual;28000;136
12578;mercedes-benz;a 250;11-2020;2;11000;p;Automatic;40300;160
12579;mercedes-benz;cla 200;05-2020;d;51813;d;Automatic;38900;150
12580;mercedes-benz;a 180;02-2020;d;40500;p;Automatic;31950;116
12581;mercedes-benz;cla 200;11-2020;d;43000;d;Automatic;41900;150
12582;mercedes-benz;a 180;11-2020;b;30500;d;Automatic;28900;136
12583;mercedes-benz;cla 180;06-2020;d;33056;d;Automatic;35900;116
12584;mercedes-benz;a 250;07-2020;2;39541;d;Automatic;37900;160
12585;mercedes-benz;a 200;02-2020;b;53000;p;Automatic;28000;163
12586;mercedes-benz;a 180;05-2020;d;32700;d;Automatic;30990;116
12587;mercedes-benz;a 200;07-2020;b;42000;p;Manual;31000;163
12588;mercedes-benz;a 180;07-2020;b;28024;d;Manual;29800;136
12589;mercedes-benz;a 180;07-2020;b;28024;d;Manual;31600;136
12590;mercedes-benz;a 180;08-2020;d;48952;d;Automatic;26900;116
12591;mercedes-benz;a 180;10-2020;b;12144;d;Manual;24900;136
12592;mercedes-benz;a 180;12-2020;d;37514;d;Automatic;27900;116
12593;mercedes-benz;a 160;10-2020;b;34384;d;Manual;26700;109
12594;mercedes-benz;c 220;12-2020;d;31755;d;Automatic;34500;194
12595;mercedes-benz;a 180;12-2020;b;15500;d;Manual;28500;136
12596;mercedes-benz;a 160;10-2020;b;7034;d;Manual;22900;109
12597;mercedes-benz;a 180;11-2020;b;21448;d;Manual;28990;136
12598;mercedes-benz;a 200;03-2020;b;38747;d;Automatic;28900;163
12599;mercedes-benz;a 160;07-2020;d;54485;d;Manual;26900;95
12600;mercedes-benz;a 180;01-2020;d;38900;d;Automatic;29800;116
12601;mercedes-benz;a 180;12-2020;d;26023;d;Automatic;28890;116
12602;mercedes-benz;a 180;12-2020;b;20668;d;Manual;25590;136
12603;mercedes-benz;a 180;12-2020;b;20668;d;Manual;25590;136
12604;mercedes-benz;a 160;12-2020;b;21578;d;Manual;22990;109
12605;mercedes-benz;a 160;12-2020;b;21578;d;Manual;22990;109
12606;mercedes-benz;a 180;12-2020;d;26023;d;Automatic;28890;116
12607;mercedes-benz;a 180;02-2020;d;70152;d;Automatic;25500;116
12608;mercedes-benz;a 180;02-2020;d;101595;d;Automatic;27500;116
12609;mercedes-benz;a 180;02-2020;d;25968;d;Manual;24900;116
12610;mercedes-benz;a 180;02-2020;d;73000;p;Manual;28000;116
12611;mercedes-benz;a 200;06-2020;b;30000;p;Automatic;26000;163
12612;mercedes-benz;a 180;12-2020;d;21000;p;Manual;35500;116
12613;mercedes-benz;cla 250;09-2020;2;34303;d;Automatic;39900;160
12614;mercedes-benz;a 180;01-2020;d;54000;d;Automatic;27900;116
12615;mercedes-benz;a 180;11-2020;d;49246;d;Automatic;30062; 11
12616;mercedes-benz;a 250;08-2020;2;20019;d;Automatic;34500;218
12617;mercedes-benz;cla 200;02-2020;d;56000;d;Automatic;38400;150
12618;mercedes-benz;a 250;12-2020;2;42700;d;Automatic;33900;160
12619;mercedes-benz;a 180;02-2020;b;16000;d;Automatic;27890;136
12620;mercedes-benz;a 180;02-2020;b;16000;d;Manual;27890;136
12621;mercedes-benz;a 45 amg;02-2020;b;89135;d;Automatic;51900;421
12622;mercedes-benz;a 180;02-2020;d;87000;d;Automatic;24900;116
12623;mercedes-benz;amg gt;06-2020;2;58091;d;Automatic;99000;367
12624;mercedes-benz;a 45 amg;06-2020;b;41000;d;Automatic;60000;421
12625;mercedes-benz;a 200;03-2020;b;47000;p;Manual;32000;163
12626;mercedes-benz;a 180;02-2020;d;125000;d;Automatic;23500;116
12627;mercedes-benz;a 45 amg;10-2020;b;36000;p;Manual;63000;421
12628;mercedes-benz;a 180;03-2020;d;42000;d;Automatic;29900;116
12629;mercedes-benz;a 45 amg;03-2020;b;55000;d;Automatic;55000;386
12630;mercedes-benz;e 300;09-2020;o;39863;d;Manual;50800;194
12631;mercedes-benz;e 300;09-2020;o;39863;d;Manual;50800;194
12632;mercedes-benz;a 180;01-2020;d;21200;d;Manual;31900;116
12633;mercedes-benz;a 180;03-2020;b;63569;d;Automatic;27600;136
12634;mercedes-benz;a 45 amg;12-2020;b;39000;p;Manual;59900;387
12635;mercedes-benz;a 180;10-2020;b;42000;p;Manual;36000;136
12636;mercedes-benz;gla 220;11-2020;d;29000;d;Automatic;42870;190
12637;mercedes-benz;cla 200;10-2020;d;80000;p;Manual;39000;150
12638;mercedes-benz;a 180;11-2020;b;12773;d;Automatic;26790;136
12639;mercedes-benz;a 180;06-2020;d;67799;d;Automatic;27000;116
12640;mercedes-benz;cla 180;06-2020;d;34000;d;Automatic;31700;116
12641;mercedes-benz;a 35 amg;10-2020;b;47000;d;Automatic;46000;306
12642;mercedes-benz;a 180;06-2020;b;49500;d;Automatic;29990;136
12643;mercedes-benz;a 35 amg;12-2020;b;48000;p;Manual;41000;306
12644;mercedes-benz;a 180;01-2020;d;50000;d;Automatic;27900;116
12645;mercedes-benz;a 180;12-2020;d;90000;d;Automatic;24999;116
12646;mercedes-benz;a 200;11-2020;d;17577;d;Automatic;34900;150
12647;mercedes-benz;a 180;01-2020;b;15200;d;Manual;24500;136
12648;mercedes-benz;a 180;05-2020;b;64269;d;Automatic;29900;136
12649;mercedes-benz;cla 45 amg;10-2020;b;20000;d;Automatic;68000;421
12650;mercedes-benz;a 45 amg;12-2020;b;33000;d;Manual;64990;421
12651;mercedes-benz;a 180;05-2020;d;45000;d;Automatic;35000;116
12652;mercedes-benz;cla 200;02-2020;d;98000;p;Automatic;34000;150
12653;mercedes-benz;a 180;11-2020;b;19600;d;Manual;25490;136
12654;mercedes-benz;cla 250;05-2020;b;18786;d;Automatic;48500;223
12655;mercedes-benz;cla 200;03-2020;d;50000;d;Automatic;43000;150
12656;mercedes-benz;a 250;12-2020;2;19000;d;Automatic;37890;160
12657;mercedes-benz;a 180;12-2020;b;26750;d;Automatic;30990;136
12658;mercedes-benz;a 180;12-2020;b;26750;d;Automatic;30990;136
12659;mercedes-benz;a 200;10-2020;d;36017;d;Automatic;31500;150
12660;mercedes-benz;a 180;09-2020;d;47908;d;Automatic;27500;116
12661;mercedes-benz;a 200;10-2020;d;57738;d;Automatic;30500;150
12662;mercedes-benz;a 200;11-2020;d;35233;d;Automatic;31500;150
12663;mercedes-benz;a 180;01-2020;b;28100;d;Automatic;29900;136
12664;mercedes-benz;a 250;12-2020;2;23500;p;Manual;36000;218
12665;mercedes-benz;a 180;05-2020;d;30000;p;Manual;30000;116
12666;mercedes-benz;amg gt;01-2020;2;34122;d;Automatic;105000;435
12667;mercedes-benz;a 180;02-2020;d;125000;d;Automatic;23500;116
12668;mercedes-benz;a 180;06-2020;d;70622;p;Automatic;29990;116
12669;mercedes-benz;e 220;11-2020;d;37900;d;Automatic;41900;194
12670;mercedes-benz;a 180;11-2020;b;17922;d;Automatic;33400;136
12671;mercedes-benz;a 200;10-2020;d;52000;p;Manual;31000;150
12672;mercedes-benz;a 180;02-2020;d;35302;d;Automatic;29200;116
12673;mercedes-benz;a 250;09-2020;b;82000;p;Automatic;32000;224
12674;mercedes-benz;s 350;03-2020;d;11166;d;Automatic;87500;286
12675;mercedes-benz;glc 43 amg;01-2020;b;81000;d;Automatic;62400;390
12676;mercedes-benz;a 45 amg;12-2020;b;32000;d;Automatic;59800;421
12677;mercedes-benz;amg gt;05-2020;2;35700;d;Automatic;93900;367
12678;mercedes-benz;a 180;05-2020;d;34700;d;Automatic;28900;116
12679;mercedes-benz;a 35 amg;10-2020;b;14000;p;Manual;46500;306
12680;mercedes-benz;cla 180;09-2020;d;80000;p;Automatic;36000;116
12681;mercedes-benz;e 220;10-2020;d;31925;d;Automatic;43890;194
12682;mercedes-benz;e 220;10-2020;d;31925;d;Automatic;43890;194
12683;mercedes-benz;a 220;10-2020;d;17500;d;Automatic;38700;190
12684;mercedes-benz;a 180;05-2020;b;81000;d;Automatic;28200;136
12685;mercedes-benz;cla 180;10-2020;d;22000;p;Automatic;43500;116
12686;mercedes-benz;a 250;10-2020;2;53734;d;Manual;31900;/ym
12687;mercedes-benz;a 180;02-2020;d;45320;d;Automatic;31300;116
12688;mercedes-benz;a 250;07-2020;b;42000;p;Manual;41500;224
12689;mercedes-benz;a 250;12-2020;2;17004;d;Automatic;34900;160
12690;mercedes-benz;a 250;06-2020;2;45732;d;Automatic;37400;159
12691;mercedes-benz;cla 180;01-2020;d;58541;d;Automatic;33900;116
12692;mercedes-benz;a 180;12-2020;b;22518;d;Manual;24900;136
12693;mercedes-benz;a 180;01-2020;d;52100;d;Automatic;27900;116
12694;mercedes-benz;a 180;07-2020;d;41200;p;Automatic;31000;116
12695;mercedes-benz;a 220;05-2020;d;31600;d;Automatic;40600;190
12696;mercedes-benz;c 200;05-2020;2;38000;p;Automatic;40000;184
12697;mercedes-benz;a 180;01-2020;d;32981;d;Automatic;28500;116
12698;mercedes-benz;a 200;07-2020;d;17352;d;Manual;33000;150
12699;mercedes-benz;a 180;07-2020;d;34000;d;Automatic;26800;116
12700;mercedes-benz;cla 200;03-2020;b;52000;p;Manual;47000;163
12701;mercedes-benz;gle 53 amg;06-2020;2;41000;p;Manual;84500;435
12702;mercedes-benz;gle 350;07-2020;d;114000;d;Manual;82000;272
12703;mercedes-benz;glc 220;02-2020;d;149000;d;Manual;37900;194
12704;mercedes-benz;gla 200;10-2020;b;17827;d;Automatic;37890;163
12705;mercedes-benz;glb 220;04-2020;d;55000;d;Automatic;43900;190
12706;mercedes-benz;glc 220;05-2020;d;191000;d;Manual;34900;194
12707;mercedes-benz;gle 350;07-2020;d;55000;d;Automatic;54500;258
12708;mercedes-benz;glb 200;10-2020;d;25020;d;Automatic;46400;150
12709;mercedes-benz;gla 200;08-2020;d;34000;p;Automatic;37000;150
12710;mercedes-benz;glc 220;03-2020;d;73900;d;Manual;44990;194
12711;mercedes-benz;gle 300;01-2020;d;130000;p;Manual;59900;245
12712;mercedes-benz;glc 200;05-2020;d;40725;d;Automatic;45400;162
12713;mercedes-benz;gla 200;11-2020;d;40575;d;Automatic;42400;150
12714;mercedes-benz;gla 200;07-2020;d;28000;d;Automatic;40900;150
12715;mercedes-benz;glc 220;10-2020;d;18475;d;Automatic;51990;194
12716;mercedes-benz;glc 220;10-2020;d;18475;d;Automatic;51990;194
12717;mercedes-benz;gla 200;12-2020;d;30000;p;Automatic;44000;150
12718;mercedes-benz;glc 200;05-2020;d;73000;p;Automatic;41000;163
12719;mercedes-benz;glc 300;11-2020;3;63790;d;Automatic;55900;306
12720;mercedes-benz;glc 220;10-2020;d;89000;d;Automatic;42900;194
12721;mercedes-benz;a 180;10-2020;d;34000;p;Manual;28000;116
12722;mercedes-benz;cla 200;03-2020;d;50000;p;Manual;42000;150
12723;mercedes-benz;cla 180;09-2020;d;52000;d;Automatic;32999;116
12724;mercedes-benz;a 200;07-2020;b;52775;d;Automatic;31990;163
12725;mercedes-benz;a 200;08-2020;b;54000;d;Automatic;35000;163
12726;mercedes-benz;a 250;06-2020;2;45000;d;Automatic;34000; 16
12727;mercedes-benz;a 250;09-2020;2;22040;d;Automatic;38000;160
12728;mercedes-benz;e 300;01-2020;2;12960;d;Automatic;47000;211
12729;mercedes-benz;cla 180;01-2020;d;47743;d;Automatic;34500;116
12730;mercedes-benz;cla 200;07-2020;d;58000;p;Manual;42497;150
12731;mercedes-benz;a 180;05-2020;d;80000;d;Automatic;28700;116
12732;mercedes-benz;a 180;07-2020;b;5700;d;Automatic;30890;136
12733;mercedes-benz;cla 180;06-2020;d;51047;d;Automatic;35400;116
12734;mercedes-benz;a 180;02-2020;d;79930;d;Manual;26500;116
12735;mercedes-benz;a 180;11-2020;d;26911;d;Manual;26500;116
12736;mercedes-benz;a 180;02-2020;d;79930;d;Manual;26500;116
12737;mercedes-benz;a 180;02-2020;d;79930;d;Manual;26500;116
12738;mercedes-benz;a 180;11-2020;d;44000;p;Automatic;28500;116
12739;mercedes-benz;a 200;03-2020;d;21000;p;Automatic;35000;150
12740;mercedes-benz;a 180;09-2020;d;27400;p;Manual;30000;116
12741;mercedes-benz;a 180;02-2020;b;32490;d;Manual;25850;136
12742;mercedes-benz;a 180;10-2020;b;42000;d;Manual;25890;136
12743;mercedes-benz;a 180;10-2020;d;39297;d;Automatic;31000;116
12744;mercedes-benz;a 160;12-2020;b;17987;d;Manual;27400;109
12745;mercedes-benz;a 200;08-2020;d;83932;d;Automatic;32100;150
12746;mercedes-benz;a 180;09-2020;d;112360;d;Automatic;27100;116
12747;mercedes-benz;e 200;10-2020;d;20767;d;Automatic;36800;160
12748;mercedes-benz;amg gt;05-2020;2;26385;d;Automatic;105000;435
12749;mercedes-benz;a 180;01-2020;d;39939;d;Automatic;32900;116
12750;mercedes-benz;a 180;10-2020;d;38536;d;Automatic;27900;116
12751;mercedes-benz;a 180;08-2020;b;32574;d;Automatic;24900;136
12752;mercedes-benz;a 180;04-2020;d;56322;d;Automatic;28900;116
12753;mercedes-benz;a 35 amg;02-2020;b;82742;d;Automatic;44400;306
12754;mercedes-benz;a 250;11-2020;2;39000;d;Automatic;31400;160
12755;mercedes-benz;a 180;05-2020;d;87234;d;Automatic;24900;116
12756;mercedes-benz;a 180;11-2020;b;17400;d;Manual;29890;136
12757;mercedes-benz;a 250;11-2020;2;49223;d;Automatic;37400;159
12758;mercedes-benz;a 200;07-2020;d;86774;d;Automatic;31400;150
12759;mercedes-benz;c 220;10-2020;d;62300;d;Automatic;36200;193
12760;mercedes-benz;a 250;09-2020;2;55977;d;Automatic;43400;159
12761;mercedes-benz;a 180;02-2020;b;22000;p;Automatic;33000;136
12762;mercedes-benz;a 45 amg;02-2020;b;20000;d;Automatic;57900;421
12763;mercedes-benz;a 200;11-2020;b;30500;p;Automatic;32000;163
12764;mercedes-benz;a 180;09-2020;d;62600;d;Automatic;25800;116
12765;mercedes-benz;e 200;08-2020;d;170000;d;Automatic;25400;160
12766;mercedes-benz;a 180;07-2020;d;44000;p;Automatic;30000;116
12767;mercedes-benz;a 180;11-2020;d;74000;d;Automatic;32499;116
12768;mercedes-benz;cls 350;01-2020;d;32000;p;Manual;56000;286
12769;mercedes-benz;e 220;05-2020;d;40877;p;Manual;39500;194
12770;mercedes-benz;a 180;08-2020;d;37000;d;Manual;30500;116
12771;mercedes-benz;a 200;06-2020;d;57085;d;Automatic;31900;150
12772;mercedes-benz;a 180;02-2020;b;70811;d;Manual;30700;136
12773;mercedes-benz;a 200;10-2020;d;43000;d;Automatic;29890;150
12774;mercedes-benz;a 250;11-2020;2;45500;d;Automatic;35500;159
12775;mercedes-benz;a 180;03-2020;d;14750;d;Automatic;30300;116
12776;mercedes-benz;a 160;04-2020;d;58011;d;Manual;24890;95
12777;mercedes-benz;a 160;04-2020;d;58011;d;Manual;24890;95
12778;mercedes-benz;c 220;02-2020;d;118500;d;Automatic;28980;194
12779;mercedes-benz;a 45 amg;02-2020;b;37224;d;Manual;63800;421
12780;mercedes-benz;a 45 amg;02-2020;b;37224;d;Manual;63800;421
12781;mercedes-benz;a 220;02-2020;d;40725;d;Automatic;36900;190
12782;mercedes-benz;a 180;06-2020;d;75741;d;Automatic;27500;116
12783;mercedes-benz;cls 450;02-2020;2;55000;d;Manual;64999;367
12784;mercedes-benz;a 180;10-2020;b;32000;d;Manual;24890;136
12785;mercedes-benz;e 220;10-2020;d;17354;d;Automatic;39500;194
12786;mercedes-benz;a 180;10-2020;d;25410;d;Automatic;27400;116
12787;mercedes-benz;cla 200;10-2020;d;32684;d;Manual;39800;150
12788;mercedes-benz;cla 200;10-2020;d;32684;d;Manual;39800;150
12789;mercedes-benz;c 220;10-2020;d;88809;d;Manual;35000;194
12790;mercedes-benz;a 180;10-2020;d;15271;d;Manual;32000;116
12791;mercedes-benz;c 220;10-2020;d;88809;d;Manual;35000;194
12792;mercedes-benz;a 180;10-2020;d;15271;d;Manual;32000;116
12793;mercedes-benz;a 200;11-2020;d;97840;d;Manual;27600;150
12794;mercedes-benz;a 200;11-2020;d;97840;d;Manual;27600;150
12795;mercedes-benz;a 180;06-2020;d;40000;p;Automatic;31500;116
12796;mercedes-benz;e 300;09-2020;3;34254;d;Automatic;50000;194
12797;mercedes-benz;a 180;05-2020;d;96472;d;Automatic;26500;116
12798;mercedes-benz;a 180;07-2020;d;80000;p;Manual;28000;116
12799;mercedes-benz;a 45 amg;05-2020;b;22000;d;Automatic;62900;421
12800;mercedes-benz;a 220;09-2020;d;67000;p;Manual;38000;190
12801;mercedes-benz;a 180;11-2020;b;21448;d;Manual;28990;136
12802;mercedes-benz;a 180;10-2020;b;26800;d;Automatic;29500;136
12803;mercedes-benz;a 180;10-2020;d;40000;d;Manual;27990;116
12804;mercedes-benz;a 180;07-2020;d;49000;p;Manual;30900;116
12805;mercedes-benz;a 180;06-2020;d;85900;d;Automatic;24500;116
